quote_time         ,stock_code,close_price,total_asset,cash_begin,total_stock_value,cash_avaliable,sz002310                         ,sh600867                         ,sz300146
2017-09-06 11:00:00,sh600867  ,18.7       ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 11:00:00,sz300146  ,14.05      ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 11:30:00,sz002310  ,19.37      ,100818     ,100000    ,0                ,100818        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 11:30:00,sh600867  ,18.66      ,100818     ,100000    ,58110            ,42708         ,"[3000, 3000, 58110.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 11:30:00,sz300146  ,14.08      ,100818     ,100000    ,58110            ,42708         ,"[3000, 3000, 58110.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-06 13:00:00,sz002310  ,19.51      ,101238     ,100000    ,100770           ,468           ,"[3000, 3000, 58530.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 13:00:00,sh600867  ,18.7       ,101238     ,100000    ,100770           ,468           ,"[3000, 3000, 58530.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 11:30:00,sz300146  ,14.08      ,101238     ,100000    ,100770           ,468           ,"[3000, 3000, 58530.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 13:30:00,sz002310  ,19.51      ,101238     ,100000    ,100770           ,468           ,"[3000, 3000, 58530.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 13:30:00,sh600867  ,18.68      ,101238     ,100000    ,100770           ,468           ,"[3000, 3000, 58530.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 13:30:00,sz300146  ,14.08      ,101238     ,100000    ,100770           ,468           ,"[3000, 3000, 58530.00000000001]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 14:00:00,sz002310  ,19.47      ,101118     ,100000    ,100650           ,468           ,"[3000, 3000, 58410.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 14:00:00,sh600867  ,18.61      ,101118     ,100000    ,100650           ,468           ,"[3000, 3000, 58410.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 14:00:00,sz300146  ,14.05      ,101028     ,100000    ,100560           ,468           ,"[3000, 3000, 58410.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42150.0]"
2017-09-06 14:30:00,sz002310  ,19.48      ,101058     ,100000    ,100590           ,468           ,"[3000, 3000, 58440.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42150.0]"
2017-09-06 14:30:00,sh600867  ,18.64      ,101058     ,100000    ,100590           ,468           ,"[3000, 3000, 58440.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42150.0]"
2017-09-06 14:30:00,sz300146  ,14.02      ,100968     ,100000    ,100500           ,468           ,"[3000, 3000, 58440.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42060.0]"
2017-09-06 15:00:00,sz002310  ,19.41      ,100758     ,100000    ,100290           ,468           ,"[3000, 3000, 58230.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42060.0]"
2017-09-06 15:00:00,sh600867  ,18.63      ,100758     ,100000    ,100290           ,468           ,"[3000, 3000, 58230.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42060.0]"
2017-09-06 15:00:00,sz300146  ,14.08      ,100938     ,100000    ,100470           ,468           ,"[3000, 3000, 58230.0]"          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-07 09:30:00,sz002310  ,19.33      ,100698     ,100000    ,100230           ,468           ,"[3000, 3000, 57989.99999999999]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-07 09:30:00,sh600867  ,18.61      ,100698     ,100000    ,100230           ,468           ,"[3000, 3000, 57989.99999999999]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-06 15:00:00,sz300146  ,14.08      ,100698     ,100000    ,100230           ,468           ,"[3000, 3000, 57989.99999999999]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-07 10:00:00,sz002310  ,19.24      ,100428     ,100000    ,99960            ,468           ,"[3000, 3000, 57719.99999999999]","[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-07 10:00:00,sh600867  ,18.61      ,100428     ,100000    ,42240            ,58188         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42240.0]"
2017-09-07 10:00:00,sz300146  ,14.05      ,100338     ,100000    ,42150            ,58188         ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[3000, 3000, 42150.0]"
2017-09-07 10:30:00,sz002310  ,19.16      ,100338     ,100000    ,0                ,100338        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-07 10:30:00,sh600867  ,18.68      ,100338     ,100000    ,0                ,100338        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-07 10:30:00,sz300146  ,14.09      ,100338     ,100000    ,0                ,100338        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-07 11:00:00,sz002310  ,19.22      ,100338     ,100000    ,0                ,100338        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-07 11:00:00,sh600867  ,18.93      ,100338     ,100000    ,0                ,100338        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-07 11:00:00,sz300146  ,13.99      ,100338     ,100000    ,56790            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"
2017-09-07 11:30:00,sz002310  ,19.17      ,100338     ,100000    ,56790            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56790.0]"          ,"[0, 0, 0.0]"
2017-09-07 11:30:00,sh600867  ,18.88      ,100188     ,100000    ,56640            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56640.0]"          ,"[0, 0, 0.0]"
2017-09-07 11:30:00,sz300146  ,14         ,100188     ,100000    ,56640            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56640.0]"          ,"[0, 0, 0.0]"
2017-09-07 13:00:00,sz002310  ,19.29      ,100188     ,100000    ,56640            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56640.0]"          ,"[0, 0, 0.0]"
2017-09-07 13:00:00,sh600867  ,18.95      ,100398     ,100000    ,56850            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56850.0]"          ,"[0, 0, 0.0]"
2017-09-07 11:30:00,sz300146  ,14         ,100398     ,100000    ,56850            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56850.0]"          ,"[0, 0, 0.0]"
2017-09-07 13:30:00,sz002310  ,19.15      ,100398     ,100000    ,56850            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56850.0]"          ,"[0, 0, 0.0]"
2017-09-07 13:30:00,sh600867  ,18.92      ,100308     ,100000    ,56760            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56760.00000000001]","[0, 0, 0.0]"
2017-09-07 13:30:00,sz300146  ,14.03      ,100308     ,100000    ,56760            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56760.00000000001]","[0, 0, 0.0]"
2017-09-07 14:00:00,sz002310  ,19.16      ,100308     ,100000    ,56760            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56760.00000000001]","[0, 0, 0.0]"
2017-09-07 14:00:00,sh600867  ,19         ,100548     ,100000    ,57000            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57000.0]"          ,"[0, 0, 0.0]"
2017-09-07 14:00:00,sz300146  ,14.04      ,100548     ,100000    ,57000            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57000.0]"          ,"[0, 0, 0.0]"
2017-09-07 14:30:00,sz002310  ,19.1       ,100548     ,100000    ,57000            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57000.0]"          ,"[0, 0, 0.0]"
2017-09-07 14:30:00,sh600867  ,19         ,100548     ,100000    ,57000            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57000.0]"          ,"[0, 0, 0.0]"
2017-09-07 14:30:00,sz300146  ,13.88      ,100548     ,100000    ,57000            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57000.0]"          ,"[0, 0, 0.0]"
2017-09-07 15:00:00,sz002310  ,19.04      ,100548     ,100000    ,57000            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57000.0]"          ,"[0, 0, 0.0]"
2017-09-07 15:00:00,sh600867  ,18.99      ,100518     ,100000    ,56970            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56969.99999999999]","[0, 0, 0.0]"
2017-09-07 15:00:00,sz300146  ,13.73      ,100518     ,100000    ,56970            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56969.99999999999]","[0, 0, 0.0]"
2017-09-08 09:30:00,sz002310  ,19.18      ,100518     ,100000    ,56970            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 56969.99999999999]","[0, 0, 0.0]"
2017-09-08 09:30:00,sh600867  ,19.01      ,100578     ,100000    ,57030            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"
2017-09-07 15:00:00,sz300146  ,13.73      ,100578     ,100000    ,57030            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"
2017-09-08 10:00:00,sz002310  ,19.04      ,100578     ,100000    ,57030            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"
2017-09-08 10:00:00,sh600867  ,19.01      ,100578     ,100000    ,57030            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"
2017-09-08 10:00:00,sz300146  ,13.75      ,100578     ,100000    ,57030            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"
2017-09-08 10:30:00,sz002310  ,19.08      ,100578     ,100000    ,57030            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57030.00000000001]","[0, 0, 0.0]"
2017-09-08 10:30:00,sh600867  ,19.04      ,100668     ,100000    ,57120            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57120.0]"          ,"[0, 0, 0.0]"
2017-09-08 10:30:00,sz300146  ,13.7       ,100668     ,100000    ,57120            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57120.0]"          ,"[0, 0, 0.0]"
2017-09-08 11:00:00,sz002310  ,19.12      ,100668     ,100000    ,57120            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57120.0]"          ,"[0, 0, 0.0]"
2017-09-08 11:00:00,sh600867  ,19.06      ,100728     ,100000    ,57180            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57179.99999999999]","[0, 0, 0.0]"
2017-09-08 11:00:00,sz300146  ,13.78      ,100728     ,100000    ,57180            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57179.99999999999]","[0, 0, 0.0]"
2017-09-08 11:30:00,sz002310  ,19.12      ,100728     ,100000    ,57180            ,43548         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 57179.99999999999]","[0, 0, 0.0]"
2017-09-08 11:30:00,sh600867  ,19.08      ,100788     ,100000    ,99304            ,1484          ,"[2200, 2200, 42064.0]"          ,"[3000, 3000, 57239.99999999999]","[0, 0, 0.0]"
2017-09-08 11:30:00,sz300146  ,13.76      ,100788     ,100000    ,42064            ,58724         ,"[2200, 2200, 42064.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 13:00:00,sz002310  ,19.15      ,100854     ,100000    ,42130            ,58724         ,"[2200, 2200, 42130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 13:00:00,sh600867  ,19.09      ,100854     ,100000    ,42130            ,58724         ,"[2200, 2200, 42130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 11:30:00,sz300146  ,13.76      ,100854     ,100000    ,42130            ,58724         ,"[2200, 2200, 42130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 13:30:00,sz002310  ,19.15      ,100854     ,100000    ,42130            ,58724         ,"[2200, 2200, 42130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 13:30:00,sh600867  ,19.09      ,100854     ,100000    ,42130            ,58724         ,"[2200, 2200, 42130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 13:30:00,sz300146  ,13.76      ,100854     ,100000    ,42130            ,58724         ,"[2200, 2200, 42130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 14:00:00,sz002310  ,19.14      ,100832     ,100000    ,42108            ,58724         ,"[2200, 2200, 42108.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 14:00:00,sh600867  ,19.08      ,100832     ,100000    ,42108            ,58724         ,"[2200, 2200, 42108.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 14:00:00,sz300146  ,13.79      ,100832     ,100000    ,42108            ,58724         ,"[2200, 2200, 42108.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 14:30:00,sz002310  ,19.07      ,100678     ,100000    ,41954            ,58724         ,"[2200, 2200, 41954.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 14:30:00,sh600867  ,19.24      ,100678     ,100000    ,41954            ,58724         ,"[2200, 2200, 41954.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 14:30:00,sz300146  ,13.76      ,100678     ,100000    ,41954            ,58724         ,"[2200, 2200, 41954.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 15:00:00,sz002310  ,19.13      ,100810     ,100000    ,42086            ,58724         ,"[2200, 2200, 42086.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 15:00:00,sh600867  ,19.18      ,100810     ,100000    ,42086            ,58724         ,"[2200, 2200, 42086.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-08 15:00:00,sz300146  ,13.83      ,100810     ,100000    ,42086            ,58724         ,"[2200, 2200, 42086.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 10:00:00,sz002310  ,19.05      ,100634     ,100000    ,41910            ,58724         ,"[2200, 2200, 41910.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 10:00:00,sh600867  ,19.01      ,100634     ,100000    ,41910            ,58724         ,"[2200, 2200, 41910.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 10:00:00,sz300146  ,14         ,100634     ,100000    ,41910            ,58724         ,"[2200, 2200, 41910.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 10:30:00,sz002310  ,19.19      ,100942     ,100000    ,42218            ,58724         ,"[2200, 2200, 42218.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 10:30:00,sh600867  ,19.06      ,100942     ,100000    ,42218            ,58724         ,"[2200, 2200, 42218.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 10:30:00,sz300146  ,14.04      ,100942     ,100000    ,42218            ,58724         ,"[2200, 2200, 42218.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 11:00:00,sz002310  ,19.28      ,101140     ,100000    ,42416            ,58724         ,"[2200, 2200, 42416.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 11:00:00,sh600867  ,18.94      ,101140     ,100000    ,42416            ,58724         ,"[2200, 2200, 42416.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 11:00:00,sz300146  ,14.05      ,101140     ,100000    ,42416            ,58724         ,"[2200, 2200, 42416.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 11:30:00,sz002310  ,19.3       ,101184     ,100000    ,42460            ,58724         ,"[2200, 2200, 42460.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 11:30:00,sh600867  ,18.93      ,101184     ,100000    ,42460            ,58724         ,"[2200, 2200, 42460.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 11:30:00,sz300146  ,13.99      ,101184     ,100000    ,42460            ,58724         ,"[2200, 2200, 42460.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 13:30:00,sz002310  ,19.39      ,101382     ,100000    ,42658            ,58724         ,"[2200, 2200, 42658.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 13:30:00,sh600867  ,18.98      ,101382     ,100000    ,42658            ,58724         ,"[2200, 2200, 42658.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 13:30:00,sz300146  ,13.96      ,101382     ,100000    ,42658            ,58724         ,"[2200, 2200, 42658.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 14:00:00,sz002310  ,19.51      ,101646     ,100000    ,42922            ,58724         ,"[2200, 2200, 42922.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 14:00:00,sh600867  ,18.93      ,101646     ,100000    ,42922            ,58724         ,"[2200, 2200, 42922.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 14:00:00,sz300146  ,13.98      ,101646     ,100000    ,42922            ,58724         ,"[2200, 2200, 42922.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 14:30:00,sz002310  ,19.62      ,101888     ,100000    ,43164            ,58724         ,"[2200, 2200, 43164.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 14:30:00,sh600867  ,18.93      ,101888     ,100000    ,43164            ,58724         ,"[2200, 2200, 43164.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 14:30:00,sz300146  ,13.98      ,101888     ,100000    ,43164            ,58724         ,"[2200, 2200, 43164.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 15:00:00,sz002310  ,19.64      ,101932     ,100000    ,43208            ,58724         ,"[2200, 2200, 43208.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 15:00:00,sh600867  ,18.95      ,101932     ,100000    ,43208            ,58724         ,"[2200, 2200, 43208.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 15:00:00,sz300146  ,13.98      ,101932     ,100000    ,43208            ,58724         ,"[2200, 2200, 43208.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 09:30:00,sz002310  ,19.55      ,101734     ,100000    ,43010            ,58724         ,"[2200, 2200, 43010.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 15:00:00,sh600867  ,18.95      ,101734     ,100000    ,0                ,101734        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-11 15:00:00,sz300146  ,13.98      ,101734     ,100000    ,0                ,101734        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 10:00:00,sz002310  ,19.52      ,101734     ,100000    ,0                ,101734        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 10:00:00,sh600867  ,18.94      ,101734     ,100000    ,0                ,101734        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 10:00:00,sz300146  ,13.82      ,101734     ,100000    ,0                ,101734        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 10:30:00,sz002310  ,19.83      ,101734     ,100000    ,0                ,101734        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 10:30:00,sh600867  ,18.93      ,101734     ,100000    ,59490            ,42244         ,"[3000, 3000, 59489.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 10:30:00,sz300146  ,13.75      ,101734     ,100000    ,59490            ,42244         ,"[3000, 3000, 59489.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 11:00:00,sz002310  ,20.14      ,102664     ,100000    ,60420            ,42244         ,"[3000, 3000, 60420.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 11:00:00,sh600867  ,18.91      ,102664     ,100000    ,60420            ,42244         ,"[3000, 3000, 60420.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 11:00:00,sz300146  ,13.74      ,102664     ,100000    ,60420            ,42244         ,"[3000, 3000, 60420.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 11:30:00,sz002310  ,20.04      ,102364     ,100000    ,60120            ,42244         ,"[3000, 3000, 60120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 11:30:00,sh600867  ,18.82      ,102364     ,100000    ,60120            ,42244         ,"[3000, 3000, 60120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 11:30:00,sz300146  ,13.76      ,102364     ,100000    ,60120            ,42244         ,"[3000, 3000, 60120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 13:30:00,sz002310  ,20.12      ,102604     ,100000    ,60360            ,42244         ,"[3000, 3000, 60360.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 13:30:00,sh600867  ,18.77      ,102604     ,100000    ,60360            ,42244         ,"[3000, 3000, 60360.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 13:30:00,sz300146  ,13.75      ,102604     ,100000    ,60360            ,42244         ,"[3000, 3000, 60360.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 14:00:00,sz002310  ,20.31      ,103174     ,100000    ,60930            ,42244         ,"[3000, 3000, 60929.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 14:00:00,sh600867  ,18.75      ,103174     ,100000    ,60930            ,42244         ,"[3000, 3000, 60929.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 14:00:00,sz300146  ,13.8       ,103174     ,100000    ,60930            ,42244         ,"[3000, 3000, 60929.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 14:30:00,sz002310  ,20.18      ,102784     ,100000    ,60540            ,42244         ,"[3000, 3000, 60540.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 14:30:00,sh600867  ,18.73      ,102784     ,100000    ,60540            ,42244         ,"[3000, 3000, 60540.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 14:30:00,sz300146  ,13.74      ,102784     ,100000    ,60540            ,42244         ,"[3000, 3000, 60540.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 15:00:00,sz002310  ,20.01      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 15:00:00,sh600867  ,18.72      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 15:00:00,sz300146  ,13.73      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 09:30:00,sz002310  ,20.49      ,103714     ,100000    ,61470            ,42244         ,"[3000, 3000, 61469.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 09:30:00,sh600867  ,18.8       ,103714     ,100000    ,61470            ,42244         ,"[3000, 3000, 61469.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-12 15:00:00,sz300146  ,13.73      ,103714     ,100000    ,61470            ,42244         ,"[3000, 3000, 61469.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 10:00:00,sz002310  ,20.01      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 10:00:00,sh600867  ,18.72      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 10:00:00,sz300146  ,13.71      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 10:30:00,sz002310  ,19.96      ,102124     ,100000    ,59880            ,42244         ,"[3000, 3000, 59880.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 10:30:00,sh600867  ,18.83      ,102124     ,100000    ,59880            ,42244         ,"[3000, 3000, 59880.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 10:30:00,sz300146  ,13.75      ,102124     ,100000    ,59880            ,42244         ,"[3000, 3000, 59880.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 11:00:00,sz002310  ,20.01      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 11:00:00,sh600867  ,18.86      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 11:00:00,sz300146  ,13.76      ,102274     ,100000    ,60030            ,42244         ,"[3000, 3000, 60030.00000000001]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 11:30:00,sz002310  ,20.02      ,102304     ,100000    ,60060            ,42244         ,"[3000, 3000, 60060.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-13 11:30:00,sh600867  ,18.95      ,102304     ,100000    ,60060            ,42244         ,"[3000, 3000, 60060.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
