quote_time         ,stock_code,close_price,total_asset,cash_begin,total_stock_value,cash_avaliable,sh600271                         ,sz002310                         ,sh600867                         ,sz300146
2017-09-14 14:30:00,sz002310  ,19.94      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-14 14:30:00,sh600867  ,18.77      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-14 14:30:00,sz300146  ,13.84      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-14 14:30:00,sh600271  ,19.63      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-14 15:00:00,sz002310  ,19.94      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-14 15:00:00,sh600867  ,18.77      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-14 15:00:00,sz300146  ,13.88      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-14 15:00:00,sh600271  ,19.62      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:00:00,sz002310  ,20.05      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:00:00,sh600867  ,18.72      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:00:00,sz300146  ,13.83      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:00:00,sh600271  ,19.63      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:30:00,sz002310  ,20.53      ,101544     ,100000    ,0                ,101544        ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:30:00,sh600867  ,18.8       ,101544     ,100000    ,61590            ,39954         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61590.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:30:00,sz300146  ,13.83      ,101544     ,100000    ,61590            ,39954         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61590.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 10:30:00,sh600271  ,19.64      ,101544     ,100000    ,61590            ,39954         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61590.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 11:00:00,sz002310  ,20.49      ,101424     ,100000    ,61470            ,39954         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61469.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 11:00:00,sh600867  ,19.08      ,101424     ,100000    ,61470            ,39954         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61469.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-15 11:00:00,sz300146  ,13.83      ,101424     ,100000    ,99630            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61469.99999999999]","[2000, 2000, 38160.0]"          ,"[0, 0, 0.0]"
2017-09-15 11:00:00,sh600271  ,19.63      ,101424     ,100000    ,99630            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61469.99999999999]","[2000, 2000, 38160.0]"          ,"[0, 0, 0.0]"
2017-09-15 11:30:00,sz002310  ,20.66      ,101934     ,100000    ,100140           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61980.0]"          ,"[2000, 2000, 38160.0]"          ,"[0, 0, 0.0]"
2017-09-15 11:30:00,sh600867  ,19.15      ,102074     ,100000    ,100280           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61980.0]"          ,"[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 11:30:00,sz300146  ,13.92      ,102074     ,100000    ,100280           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61980.0]"          ,"[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 11:30:00,sh600271  ,19.69      ,102074     ,100000    ,100280           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61980.0]"          ,"[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 13:00:00,sz002310  ,20.73      ,102284     ,100000    ,100490           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62190.0]"          ,"[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 13:00:00,sh600867  ,19.15      ,102284     ,100000    ,100490           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62190.0]"          ,"[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 11:30:00,sz300146  ,13.92      ,102284     ,100000    ,100490           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62190.0]"          ,"[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 13:00:00,sh600271  ,19.69      ,102284     ,100000    ,100490           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62190.0]"          ,"[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 13:30:00,sz002310  ,20.42      ,101354     ,100000    ,99560            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[2000, 2000, 38300.0]"          ,"[0, 0, 0.0]"
2017-09-15 13:30:00,sh600867  ,19.14      ,101334     ,100000    ,99540            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[2000, 2000, 38280.0]"          ,"[0, 0, 0.0]"
2017-09-15 13:30:00,sz300146  ,13.95      ,101334     ,100000    ,99540            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[2000, 2000, 38280.0]"          ,"[0, 0, 0.0]"
2017-09-15 13:30:00,sh600271  ,19.68      ,101334     ,100000    ,99540            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61260.00000000001]","[2000, 2000, 38280.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:00:00,sz002310  ,20.64      ,101994     ,100000    ,100200           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61920.0]"          ,"[2000, 2000, 38280.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:00:00,sh600867  ,19.09      ,101894     ,100000    ,100100           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61920.0]"          ,"[2000, 2000, 38180.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:00:00,sz300146  ,13.98      ,101894     ,100000    ,100100           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61920.0]"          ,"[2000, 2000, 38180.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:00:00,sh600271  ,19.64      ,101894     ,100000    ,100100           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61920.0]"          ,"[2000, 2000, 38180.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:30:00,sz002310  ,20.48      ,101414     ,100000    ,99620            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61440.0]"          ,"[2000, 2000, 38180.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:30:00,sh600867  ,19.11      ,101454     ,100000    ,99660            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61440.0]"          ,"[2000, 2000, 38220.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:30:00,sz300146  ,13.94      ,101454     ,100000    ,99660            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61440.0]"          ,"[2000, 2000, 38220.0]"          ,"[0, 0, 0.0]"
2017-09-15 14:30:00,sh600271  ,19.6       ,101454     ,100000    ,99660            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61440.0]"          ,"[2000, 2000, 38220.0]"          ,"[0, 0, 0.0]"
2017-09-15 15:00:00,sz002310  ,20.52      ,101574     ,100000    ,99780            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61560.0]"          ,"[2000, 2000, 38220.0]"          ,"[0, 0, 0.0]"
2017-09-15 15:00:00,sh600867  ,19.18      ,101714     ,100000    ,99920            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61560.0]"          ,"[2000, 2000, 38360.0]"          ,"[0, 0, 0.0]"
2017-09-15 15:00:00,sz300146  ,13.98      ,101714     ,100000    ,99920            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61560.0]"          ,"[2000, 2000, 38360.0]"          ,"[0, 0, 0.0]"
2017-09-15 15:00:00,sh600271  ,19.56      ,101714     ,100000    ,99920            ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 61560.0]"          ,"[2000, 2000, 38360.0]"          ,"[0, 0, 0.0]"
2017-09-18 09:30:00,sz002310  ,20.8       ,102554     ,100000    ,100760           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38360.0]"          ,"[0, 0, 0.0]"
2017-09-18 09:30:00,sh600867  ,19.13      ,102454     ,100000    ,100660           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-15 15:00:00,sz300146  ,13.98      ,102454     ,100000    ,100660           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-18 09:30:00,sh600271  ,19.59      ,102454     ,100000    ,100660           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:00:00,sz002310  ,20.8       ,102454     ,100000    ,100660           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:00:00,sh600867  ,19.13      ,102454     ,100000    ,100660           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:00:00,sz300146  ,14.01      ,102454     ,100000    ,100660           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:00:00,sh600271  ,19.54      ,102454     ,100000    ,100660           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62400.0]"          ,"[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:30:00,sz002310  ,21.1       ,103354     ,100000    ,101560           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38260.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:30:00,sh600867  ,19.35      ,103794     ,100000    ,102000           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38700.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:30:00,sz300146  ,13.99      ,103794     ,100000    ,102000           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38700.0]"          ,"[0, 0, 0.0]"
2017-09-18 10:30:00,sh600271  ,19.54      ,103794     ,100000    ,102000           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38700.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:00:00,sz002310  ,21.07      ,103704     ,100000    ,101910           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63210.0]"          ,"[2000, 2000, 38700.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:00:00,sh600867  ,19.36      ,103724     ,100000    ,101930           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63210.0]"          ,"[2000, 2000, 38720.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:00:00,sz300146  ,14.01      ,103724     ,100000    ,101930           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63210.0]"          ,"[2000, 2000, 38720.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:00:00,sh600271  ,19.54      ,103724     ,100000    ,101930           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63210.0]"          ,"[2000, 2000, 38720.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:30:00,sz002310  ,21.05      ,103664     ,100000    ,101870           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63150.0]"          ,"[2000, 2000, 38720.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:30:00,sh600867  ,19.37      ,103684     ,100000    ,101890           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63150.0]"          ,"[2000, 2000, 38740.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:30:00,sz300146  ,14.01      ,103684     ,100000    ,101890           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63150.0]"          ,"[2000, 2000, 38740.0]"          ,"[0, 0, 0.0]"
2017-09-18 11:30:00,sh600271  ,19.5       ,103684     ,100000    ,101890           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63150.0]"          ,"[2000, 2000, 38740.0]"          ,"[0, 0, 0.0]"
2017-09-18 13:30:00,sz002310  ,21.1       ,103834     ,100000    ,102040           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38740.0]"          ,"[0, 0, 0.0]"
2017-09-18 13:30:00,sh600867  ,19.45      ,103994     ,100000    ,102200           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38900.0]"          ,"[0, 0, 0.0]"
2017-09-18 13:30:00,sz300146  ,14.04      ,103994     ,100000    ,102200           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38900.0]"          ,"[0, 0, 0.0]"
2017-09-18 13:30:00,sh600271  ,19.51      ,103994     ,100000    ,102200           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 63300.00000000001]","[2000, 2000, 38900.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:00:00,sz002310  ,20.91      ,103424     ,100000    ,101630           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62730.0]"          ,"[2000, 2000, 38900.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:00:00,sh600867  ,19.41      ,103344     ,100000    ,101550           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62730.0]"          ,"[2000, 2000, 38820.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:00:00,sz300146  ,14.05      ,103344     ,100000    ,101550           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62730.0]"          ,"[2000, 2000, 38820.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:00:00,sh600271  ,19.52      ,103344     ,100000    ,101550           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62730.0]"          ,"[2000, 2000, 38820.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:30:00,sz002310  ,20.7       ,102714     ,100000    ,100920           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62100.0]"          ,"[2000, 2000, 38820.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:30:00,sh600867  ,19.42      ,102734     ,100000    ,100940           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62100.0]"          ,"[2000, 2000, 38840.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:30:00,sz300146  ,14.02      ,102734     ,100000    ,100940           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62100.0]"          ,"[2000, 2000, 38840.0]"          ,"[0, 0, 0.0]"
2017-09-18 14:30:00,sh600271  ,19.48      ,102734     ,100000    ,100940           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62100.0]"          ,"[2000, 2000, 38840.0]"          ,"[0, 0, 0.0]"
2017-09-18 15:00:00,sz002310  ,20.75      ,102884     ,100000    ,101090           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62250.0]"          ,"[2000, 2000, 38840.0]"          ,"[0, 0, 0.0]"
2017-09-18 15:00:00,sh600867  ,19.45      ,102944     ,100000    ,101150           ,1794          ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62250.0]"          ,"[2000, 2000, 38900.0]"          ,"[0, 0, 0.0]"
2017-09-18 15:00:00,sz300146  ,14.03      ,102944     ,100000    ,62250            ,40694         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62250.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-18 15:00:00,sh600271  ,19.5       ,102944     ,100000    ,62250            ,40694         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62250.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 09:30:00,sz002310  ,20.71      ,102824     ,100000    ,62130            ,40694         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 09:30:00,sh600867  ,19.5       ,102824     ,100000    ,62130            ,40694         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-18 15:00:00,sz300146  ,14.03      ,102824     ,100000    ,62130            ,40694         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 09:30:00,sh600271  ,19.61      ,102824     ,100000    ,62130            ,40694         ,"[0, 0, 0.0]"                    ,"[3000, 3000, 62130.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:00:00,sz002310  ,20.52      ,102254     ,100000    ,100780           ,1474          ,"[2000, 2000, 39220.0]"          ,"[3000, 3000, 61560.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:00:00,sh600867  ,19.4       ,102254     ,100000    ,39220            ,63034         ,"[2000, 2000, 39220.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:00:00,sz300146  ,14.03      ,102254     ,100000    ,39220            ,63034         ,"[2000, 2000, 39220.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:00:00,sh600271  ,19.52      ,102074     ,100000    ,39040            ,63034         ,"[2000, 2000, 39040.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:30:00,sz002310  ,20.45      ,102074     ,100000    ,39040            ,63034         ,"[2000, 2000, 39040.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:30:00,sh600867  ,19.23      ,102074     ,100000    ,39040            ,63034         ,"[2000, 2000, 39040.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:30:00,sz300146  ,14         ,102074     ,100000    ,39040            ,63034         ,"[2000, 2000, 39040.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 10:30:00,sh600271  ,19.49      ,102014     ,100000    ,38980            ,63034         ,"[2000, 2000, 38980.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:00:00,sz002310  ,20.55      ,102014     ,100000    ,38980            ,63034         ,"[2000, 2000, 38980.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:00:00,sh600867  ,19.29      ,102014     ,100000    ,38980            ,63034         ,"[2000, 2000, 38980.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:00:00,sz300146  ,14.04      ,102014     ,100000    ,38980            ,63034         ,"[2000, 2000, 38980.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:00:00,sh600271  ,19.48      ,101994     ,100000    ,38960            ,63034         ,"[2000, 2000, 38960.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:30:00,sz002310  ,20.65      ,101994     ,100000    ,38960            ,63034         ,"[2000, 2000, 38960.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:30:00,sh600867  ,19.29      ,101994     ,100000    ,38960            ,63034         ,"[2000, 2000, 38960.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:30:00,sz300146  ,14.03      ,101994     ,100000    ,38960            ,63034         ,"[2000, 2000, 38960.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 11:30:00,sh600271  ,19.51      ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 13:30:00,sz002310  ,20.54      ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 13:30:00,sh600867  ,19.34      ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 13:30:00,sz300146  ,13.95      ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 13:30:00,sh600271  ,19.56      ,102154     ,100000    ,39120            ,63034         ,"[2000, 2000, 39120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:00:00,sz002310  ,20.53      ,102154     ,100000    ,39120            ,63034         ,"[2000, 2000, 39120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:00:00,sh600867  ,19.44      ,102154     ,100000    ,39120            ,63034         ,"[2000, 2000, 39120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:00:00,sz300146  ,13.95      ,102154     ,100000    ,39120            ,63034         ,"[2000, 2000, 39120.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:00:00,sh600271  ,19.55      ,102134     ,100000    ,39100            ,63034         ,"[2000, 2000, 39100.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:30:00,sz002310  ,20.49      ,102134     ,100000    ,39100            ,63034         ,"[2000, 2000, 39100.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:30:00,sh600867  ,19.44      ,102134     ,100000    ,39100            ,63034         ,"[2000, 2000, 39100.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:30:00,sz300146  ,13.91      ,102134     ,100000    ,39100            ,63034         ,"[2000, 2000, 39100.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 14:30:00,sh600271  ,19.51      ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 15:00:00,sz002310  ,20.48      ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 15:00:00,sh600867  ,19.38      ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 15:00:00,sz300146  ,13.8       ,102054     ,100000    ,39020            ,63034         ,"[2000, 2000, 39020.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-19 15:00:00,sh600271  ,19.45      ,101934     ,100000    ,38900            ,63034         ,"[2000, 2000, 38900.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-20 09:30:00,sz002310  ,20.7       ,101934     ,100000    ,38900            ,63034         ,"[2000, 2000, 38900.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-20 09:30:00,sh600867  ,19.41      ,101934     ,100000    ,101000           ,934           ,"[2000, 2000, 38900.0]"          ,"[3000, 3000, 62100.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-20 09:30:00,sz300146  ,13.76      ,101934     ,100000    ,101000           ,934           ,"[2000, 2000, 38900.0]"          ,"[3000, 3000, 62100.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-20 09:30:00,sh600271  ,19.51      ,102054     ,100000    ,101120           ,934           ,"[2000, 2000, 39020.0]"          ,"[3000, 3000, 62100.0]"          ,"[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-20 10:00:00,sz002310  ,20.56      ,101634     ,100000    ,100700           ,934           ,"[2000, 2000, 39020.0]"          ,"[3000, 3000, 61679.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
2017-09-20 10:00:00,sh600867  ,19.2       ,101634     ,100000    ,100700           ,934           ,"[2000, 2000, 39020.0]"          ,"[3000, 3000, 61679.99999999999]","[0, 0, 0.0]"                    ,"[0, 0, 0.0]"
